turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,dinero_antes_compra,dinero_despues_compra,propiedades_antes,propiedades_despues
885,5,elena,3,2,5,34,39,no,impuesto4,impuesto,100,ninguno,no,9240,9240,3,3
886,6,fernando,5,4,9,1,10,no,gris3,propiedad,120,gris,no,9340,9340,3,3
887,7,gema,5,2,7,37,4,si,morado2,propiedad,60,morado,no,9540,9540,2,2
888,8,hugo,4,4,8,27,35,no,verde3,propiedad,320,verde,no,9560,9560,2,2
889,9,irene,3,6,9,4,13,no,impuesto2,impuesto,150,ninguno,no,9780,9780,2,2
890,10,javier,6,3,9,11,20,no,naranja3,propiedad,200,naranja,no,9860,9860,1,1
891,1,ana,5,6,11,40,11,si,visita_carcel,visita_carcel,0,ninguno,no,9250,9250,4,4
892,2,bob,5,1,6,20,26,no,estacion3,estacion,200,estacion,no,9280,9280,3,3
893,3,carla,2,3,5,11,16,no,estacion2,estacion,200,estacion,no,9160,9160,4,4
894,4,diego,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,9600,9600,2,2
895,5,elena,6,1,7,39,6,si,estacion1,estacion,200,estacion,no,9240,9240,3,3
896,6,fernando,1,5,6,10,16,no,estacion2,estacion,200,estacion,no,9340,9340,3,3
897,7,gema,4,3,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,9540,9540,2,2
898,8,hugo,5,6,11,35,6,si,estacion1,estacion,200,estacion,no,9560,9560,2,2
899,9,irene,6,2,8,13,21,no,parking,parking,0,ninguno,no,9780,9780,2,2
900,10,javier,2,4,6,20,26,no,estacion3,estacion,200,estacion,no,9860,9860,1,1
901,1,ana,4,3,7,11,18,no,suerte3,suerte,0,ninguno,no,9250,9250,4,4
902,2,bob,1,3,4,26,30,no,amarillo3,propiedad,280,amarillo,no,9280,9280,3,3
903,3,carla,4,4,8,16,24,no,rojo2,propiedad,220,rojo,no,9160,9160,4,4
904,4,diego,3,2,5,16,21,no,parking,parking,0,ninguno,no,9600,9600,2,2
905,5,elena,3,4,7,6,13,no,impuesto2,impuesto,150,ninguno,no,9240,9240,3,3
906,6,fernando,2,3,5,16,21,no,parking,parking,0,ninguno,no,9340,9340,3,3
907,7,gema,3,1,4,11,15,no,rosa3,propiedad,160,rosa,no,9540,9540,2,2
908,8,hugo,6,2,8,6,14,no,rosa2,propiedad,140,rosa,no,9560,9560,2,2
909,9,irene,5,1,6,21,27,no,amarillo1,propiedad,260,amarillo,no,9780,9780,2,2
910,10,javier,1,1,2,26,28,no,amarillo2,propiedad,260,amarillo,no,9860,9860,1,1
911,1,ana,4,1,5,18,23,no,suerte4,suerte,0,ninguno,no,9250,9250,4,4
912,2,bob,1,5,6,30,36,no,estacion4,estacion,200,estacion,no,9280,9280,3,3
913,3,carla,4,6,10,24,34,no,suerte5,suerte,0,ninguno,no,9160,9160,4,4
914,4,diego,2,1,3,21,24,no,rojo2,propiedad,220,rojo,no,9600,9600,2,2
915,5,elena,6,5,11,13,24,no,rojo2,propiedad,220,rojo,no,9240,9240,3,3
916,6,fernando,2,1,3,21,24,no,rojo2,propiedad,220,rojo,no,9340,9340,3,3
917,7,gema,6,4,10,15,25,no,rojo3,propiedad,240,rojo,no,9540,9540,2,2
918,8,hugo,5,3,8,14,22,no,rojo1,propiedad,220,rojo,no,9560,9560,2,2
919,9,irene,1,2,3,27,30,no,amarillo3,propiedad,280,amarillo,no,9780,9780,2,2
920,10,javier,3,4,7,28,35,no,verde3,propiedad,320,verde,no,9860,9860,1,1
921,1,ana,1,4,5,23,28,no,amarillo2,propiedad,260,amarillo,no,9250,9250,4,4
922,2,bob,5,6,11,36,7,si,gris1,propiedad,100,gris,no,9280,9280,3,3
923,3,carla,4,2,6,34,40,no,azul2,propiedad,400,azul,no,9160,9160,4,4
924,4,diego,3,6,9,24,33,no,verde2,propiedad,300,verde,no,9600,9600,2,2
925,5,elena,2,4,6,24,30,no,amarillo3,propiedad,280,amarillo,no,9240,9240,3,3
926,6,fernando,6,1,7,24,31,no,carcel,carcel,0,ninguno,no,9340,9340,3,3
927,7,gema,5,1,6,25,31,no,carcel,carcel,0,ninguno,no,9540,9540,2,2
928,8,hugo,1,1,2,22,24,no,rojo2,propiedad,220,rojo,no,9560,9560,2,2
929,9,irene,4,5,9,30,39,no,impuesto4,impuesto,100,ninguno,no,9780,9780,2,2
930,10,javier,2,5,7,35,2,si,morado1,propiedad,60,morado,no,9860,9860,1,1
931,1,ana,3,5,8,28,36,no,estacion4,estacion,200,estacion,no,9250,9250,4,4
932,2,bob,2,6,8,7,15,no,rosa3,propiedad,160,rosa,no,9280,9280,3,3
933,3,carla,2,2,4,40,4,si,morado2,propiedad,60,morado,no,9160,9160,4,4
934,4,diego,5,6,11,33,4,si,morado2,propiedad,60,morado,no,9600,9600,2,2
935,5,elena,3,4,7,30,37,no,suerte6,suerte,0,ninguno,no,9240,9240,3,3
936,6,fernando,6,1,7,31,38,no,azul1,propiedad,350,azul,no,9340,9340,3,3
937,7,gema,2,3,5,31,36,no,estacion4,estacion,200,estacion,no,9540,9540,2,2
938,8,hugo,6,2,8,24,32,no,verde1,propiedad,300,verde,no,9560,9560,2,2
939,9,irene,2,5,7,39,6,si,estacion1,estacion,200,estacion,no,9780,9780,2,2
940,10,javier,3,5,8,2,10,no,gris3,propiedad,120,gris,no,9860,9860,1,1
941,1,ana,4,1,5,36,1,si,salida,salida,0,ninguno,no,9250,9250,4,4
942,2,bob,2,5,7,15,22,no,rojo1,propiedad,220,rojo,no,9280,9280,3,3
943,3,carla,1,5,6,4,10,no,gris3,propiedad,120,gris,no,9160,9160,4,4
944,4,diego,4,6,10,4,14,no,rosa2,propiedad,140,rosa,no,9600,9600,2,2
945,5,elena,3,1,4,37,1,si,salida,salida,0,ninguno,no,9240,9240,3,3
946,6,fernando,3,5,8,38,6,si,estacion1,estacion,200,estacion,no,9340,9340,3,3
947,7,gema,1,4,5,36,1,si,salida,salida,0,ninguno,no,9540,9540,2,2
948,8,hugo,3,2,5,32,37,no,suerte6,suerte,0,ninguno,no,9560,9560,2,2
949,9,irene,2,4,6,6,12,no,rosa1,propiedad,140,rosa,no,9780,9780,2,2
950,10,javier,3,3,6,10,16,no,estacion2,estacion,200,estacion,no,9860,9860,1,1
951,1,ana,5,6,11,1,12,no,rosa1,propiedad,140,rosa,no,9250,9250,4,4
952,2,bob,2,4,6,22,28,no,amarillo2,propiedad,260,amarillo,no,9280,9280,3,3
953,3,carla,6,2,8,10,18,no,suerte3,suerte,0,ninguno,no,9160,9160,4,4
954,4,diego,2,1,3,14,17,no,naranja1,propiedad,180,naranja,no,9600,9600,2,2
955,5,elena,6,6,12,1,13,no,impuesto2,impuesto,150,ninguno,no,9240,9240,3,3
956,6,fernando,5,4,9,6,15,no,rosa3,propiedad,160,rosa,no,9340,9340,3,3
957,7,gema,1,1,2,1,3,no,suerte1,suerte,0,ninguno,no,9540,9540,2,2
958,8,hugo,4,6,10,37,7,si,gris1,propiedad,100,gris,no,9560,9560,2,2
959,9,irene,6,3,9,12,21,no,parking,parking,0,ninguno,no,9780,9780,2,2
960,10,javier,3,6,9,16,25,no,rojo3,propiedad,240,rojo,no,9860,9860,1,1
961,1,ana,5,6,11,12,23,no,suerte4,suerte,0,ninguno,no,9250,9250,4,4
962,2,bob,4,4,8,28,36,no,estacion4,estacion,200,estacion,no,9280,9280,3,3
963,3,carla,1,6,7,18,25,no,rojo3,propiedad,240,rojo,no,9160,9160,4,4
964,4,diego,6,2,8,17,25,no,rojo3,propiedad,240,rojo,no,9600,9600,2,2
965,5,elena,3,6,9,13,22,no,rojo1,propiedad,220,rojo,no,9240,9240,3,3
966,6,fernando,3,1,4,15,19,no,naranja2,propiedad,180,naranja,no,9340,9340,3,3
967,7,gema,6,6,12,3,15,no,rosa3,propiedad,160,rosa,no,9540,9540,2,2
968,8,hugo,6,2,8,7,15,no,rosa3,propiedad,160,rosa,no,9560,9560,2,2
969,9,irene,4,3,7,21,28,no,amarillo2,propiedad,260,amarillo,no,9780,9780,2,2
970,10,javier,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,9860,9860,1,1
971,1,ana,5,4,9,23,32,no,verde1,propiedad,300,verde,no,9250,9250,4,4
972,2,bob,1,4,5,36,1,si,salida,salida,0,ninguno,no,9280,9280,3,3
973,3,carla,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,9160,9160,4,4
974,4,diego,3,3,6,25,31,no,carcel,carcel,0,ninguno,no,9600,9600,2,2
975,5,elena,6,5,11,22,33,no,verde2,propiedad,300,verde,no,9240,9240,3,3
976,6,fernando,6,3,9,19,28,no,amarillo2,propiedad,260,amarillo,no,9340,9340,3,3
977,7,gema,4,2,6,15,21,no,parking,parking,0,ninguno,no,9540,9540,2,2
978,8,hugo,5,3,8,15,23,no,suerte4,suerte,0,ninguno,no,9560,9560,2,2
979,9,irene,6,1,7,28,35,no,verde3,propiedad,320,verde,no,9780,9780,2,2
980,10,javier,1,4,5,31,36,no,estacion4,estacion,200,estacion,no,9860,9860,1,1
981,1,ana,3,4,7,32,39,no,impuesto4,impuesto,100,ninguno,no,9250,9250,4,4
982,2,bob,2,6,8,1,9,no,gris2,propiedad,100,gris,no,9280,9280,3,3
983,3,carla,5,1,6,31,37,no,suerte6,suerte,0,ninguno,no,9160,9160,4,4
984,4,diego,2,2,4,31,35,no,verde3,propiedad,320,verde,no,9600,9600,2,2
985,5,elena,6,6,12,33,5,si,impuesto1,impuesto,200,ninguno,no,9240,9240,3,3
986,6,fernando,2,6,8,28,36,no,estacion4,estacion,200,estacion,no,9340,9340,3,3
987,7,gema,3,2,5,21,26,no,estacion3,estacion,200,estacion,no,9540,9540,2,2
988,8,hugo,1,3,4,23,27,no,amarillo1,propiedad,260,amarillo,no,9560,9560,2,2
989,9,irene,1,5,6,35,1,si,salida,salida,0,ninguno,no,9780,9780,2,2
990,10,javier,5,5,10,36,6,si,estacion1,estacion,200,estacion,no,9860,9860,1,1
991,1,ana,2,2,4,39,3,si,suerte1,suerte,0,ninguno,no,9250,9250,4,4
992,2,bob,5,4,9,9,18,no,suerte3,suerte,0,ninguno,no,9280,9280,3,3
993,3,carla,5,6,11,37,8,si,suerte2,suerte,0,ninguno,no,9160,9160,4,4
994,4,diego,4,2,6,35,1,si,salida,salida,0,ninguno,no,9600,9600,2,2
995,5,elena,1,4,5,5,10,no,gris3,propiedad,120,gris,no,9240,9240,3,3
996,6,fernando,4,3,7,36,3,si,suerte1,suerte,0,ninguno,no,9340,9340,3,3
997,7,gema,1,1,2,26,28,no,amarillo2,propiedad,260,amarillo,no,9540,9540,2,2
998,8,hugo,5,4,9,27,36,no,estacion4,estacion,200,estacion,no,9560,9560,2,2
999,9,irene,2,5,7,1,8,no,suerte2,suerte,0,ninguno,no,9780,9780,2,2
1000,10,javier,4,4,8,6,14,no,rosa2,propiedad,140,rosa,no,9860,9860,1,1
